Order ID,Order Date,Region,Category,Sales,Profit
CA-2011-125829,04-11-2011,West,Technology,666.344,66.6344
CA-2011-125829,04-11-2011,West,Furniture,573.728,-64.5444
CA-2011-125829,04-11-2011,West,Office Supplies,21.936,8.226
CA-2011-125829,04-11-2011,West,Office Supplies,19.44,9.3312
CA-2011-125829,04-11-2011,West,Technology,447.968,139.99
CA-2011-123127,08-09-2011,East,Office Supplies,16.78,4.195
CA-2012-115945,25-06-2012,West,Office Supplies,20.96,5.24
CA-2012-115945,25-06-2012,West,Office Supplies,88.752,27.735
CA-2012-115945,25-06-2012,West,Office Supplies,304.23,9.1269
CA-2012-136735,26-07-2012,West,Office Supplies,167.86,78.8942
US-2014-136189,08-12-2014,South,Furniture,82.38,25.5378
CA-2011-152345,29-12-2011,West,Technology,23.976,-5.6943
CA-2011-152345,29-12-2011,West,Office Supplies,33.29,7.9896
US-2012-147662,14-02-2012,East,Office Supplies,14.952,-11.9616
US-2012-147662,14-02-2012,East,Technology,323.982,-80.9955
US-2012-147662,14-02-2012,East,Office Supplies,2.286,-1.6764
US-2012-147662,14-02-2012,East,Office Supplies,14.352,0.897
US-2012-147662,14-02-2012,East,Technology,71.976,0.8997
CA-2013-153346,25-01-2013,East,Office Supplies,9.21,2.3025
CA-2013-153346,25-01-2013,East,Office Supplies,18,8.28
CA-2014-118360,02-04-2014,East,Office Supplies,42.93,19.3185
CA-2014-149853,04-10-2014,South,Office Supplies,15.552,5.4432
CA-2014-149853,04-10-2014,South,Office Supplies,17.92,1.12
CA-2014-107909,02-09-2014,West,Technology,19.99,6.7966
CA-2014-107909,02-09-2014,West,Office Supplies,22.92,8.022
CA-2012-112375,21-12-2012,South,Technology,50.88,14.628
CA-2012-112375,21-12-2012,South,Office Supplies,27.312,9.2178
CA-2012-154795,20-12-2012,West,Office Supplies,7.92,2.772
CA-2012-154795,20-12-2012,West,Furniture,14.368,3.9512
CA-2012-125234,27-11-2012,West,Technology,107.97,22.6737
CA-2012-125234,27-11-2012,West,Office Supplies,113.82,53.4954
CA-2014-133501,28-08-2014,South,Office Supplies,5.184,1.8144
US-2011-129609,22-03-2011,Central,Office Supplies,16.28,6.512
CA-2014-130309,18-12-2014,South,Office Supplies,544.38,157.8702
CA-2014-105410,20-03-2014,West,Office Supplies,19.824,6.6906
CA-2014-105410,20-03-2014,West,Technology,657.504,-131.5008
CA-2014-105410,20-03-2014,West,Technology,99.54,10.9494
CA-2014-105410,20-03-2014,West,Technology,199.96,85.9828
CA-2013-120355,19-09-2013,East,Furniture,631.782,140.396
CA-2013-120355,19-09-2013,East,Furniture,60.72,26.1096
CA-2014-169894,25-11-2014,West,Office Supplies,20.724,-15.1976
CA-2014-169894,25-11-2014,West,Office Supplies,415.872,-41.5872
US-2014-100482,12-04-2014,East,Office Supplies,16.768,1.4672
US-2014-100482,12-04-2014,East,Technology,27.12,-4.746
CA-2014-107748,11-12-2014,West,Technology,95.84,34.742
CA-2014-107748,11-12-2014,West,Office Supplies,12.96,6.2208
CA-2014-153654,25-11-2014,South,Office Supplies,19.008,-12.672
CA-2012-155600,04-12-2012,South,Office Supplies,1598.058,-1065.372
CA-2012-155600,04-12-2012,South,Office Supplies,36.96,12.012
CA-2014-162565,12-12-2014,Central,Office Supplies,10.368,3.6288
CA-2014-162565,12-12-2014,Central,Furniture,77.72,-66.062
CA-2014-162565,12-12-2014,Central,Furniture,520.464,-14.8704
CA-2013-127642,22-05-2013,East,Office Supplies,111.96,54.8604
US-2014-163195,18-02-2014,South,Technology,29.16,8.4564
CA-2014-111332,21-05-2014,Central,Office Supplies,131.94,35.6238
CA-2014-111332,21-05-2014,Central,Office Supplies,25.92,8.2944
CA-2014-111332,21-05-2014,Central,Office Supplies,704.76,162.0948
CA-2014-111332,21-05-2014,Central,Office Supplies,7.41,3.4827
CA-2014-111332,21-05-2014,Central,Office Supplies,21.5,7.095
CA-2014-117044,12-09-2014,Central,Office Supplies,10.528,3.29
CA-2014-117044,12-09-2014,Central,Office Supplies,20.544,6.42
US-2013-165078,06-11-2013,Central,Office Supplies,104.9,50.352
US-2013-165078,06-11-2013,Central,Office Supplies,39.68,16.2688
US-2013-165078,06-11-2013,Central,Office Supplies,51.75,24.84
US-2014-169320,24-07-2014,Central,Office Supplies,11.68,5.4896
US-2014-169320,24-07-2014,Central,Technology,159.75,11.1825
CA-2013-158575,19-11-2013,East,Office Supplies,103.968,16.8948
CA-2011-166954,25-04-2011,West,Furniture,303.25,63.6825
CA-2011-166954,25-04-2011,West,Office Supplies,270.72,78.5088
CA-2011-166954,25-04-2011,West,Furniture,1487.04,148.704
CA-2012-140830,30-11-2012,South,Office Supplies,17.48,8.2156
CA-2012-140830,30-11-2012,South,Office Supplies,71.88,32.346
CA-2012-152891,25-10-2012,West,Office Supplies,60.45,16.3215
CA-2012-152891,25-10-2012,West,Furniture,253.176,-31.647
US-2012-122784,20-07-2012,Central,Office Supplies,2.88,-4.464
US-2012-122784,20-07-2012,Central,Furniture,384.944,-126.4816
US-2012-122784,20-07-2012,Central,Technology,153.584,13.4386
US-2012-122784,20-07-2012,Central,Furniture,913.43,-52.196
CA-2013-156811,28-10-2013,West,Office Supplies,43.92,11.8584
CA-2013-156811,28-10-2013,West,Office Supplies,25.032,7.8225
CA-2014-111556,21-11-2014,East,Office Supplies,46.76,22.4448
CA-2014-111556,21-11-2014,East,Furniture,183.968,-25.2956
CA-2014-111556,21-11-2014,East,Technology,1259.97,327.5922
CA-2014-111556,21-11-2014,East,Office Supplies,68.97,19.3116
CA-2013-108868,09-09-2013,Central,Office Supplies,70.368,6.1572
CA-2013-108868,09-09-2013,Central,Technology,59.96,21.7355
CA-2011-142965,20-07-2011,East,Office Supplies,25.984,-5.1968
CA-2011-142965,20-07-2011,East,Office Supplies,27.36,-21.888
CA-2013-148740,16-11-2013,West,Technology,361.376,27.1032
US-2011-138758,07-07-2011,East,Furniture,172.186,-46.7362
US-2011-138758,07-07-2011,East,Furniture,69.008,12.0764
CA-2013-131737,18-03-2013,East,Office Supplies,199.9,89.955
CA-2013-131737,18-03-2013,East,Office Supplies,901.95,297.6435
CA-2013-131737,18-03-2013,East,Furniture,971.5,252.59
CA-2013-114538,27-12-2013,West,Office Supplies,11.328,2.5488
CA-2011-127936,02-09-2011,East,Office Supplies,21.24,8.0712
CA-2012-164336,05-07-2012,East,Technology,34.8,2.175
CA-2012-164336,05-07-2012,East,Office Supplies,38.976,-2.436
CA-2013-100041,21-11-2013,Central,Office Supplies,9.08,4.086
CA-2013-100041,21-11-2013,Central,Office Supplies,314.55,150.984
CA-2013-100041,21-11-2013,Central,Office Supplies,4.91,2.3077
US-2011-154879,06-05-2011,West,Office Supplies,5.78,2.7166
US-2011-154879,06-05-2011,West,Office Supplies,107.94,30.2232
CA-2011-130624,21-06-2011,East,Office Supplies,19.65,9.039
CA-2011-130624,21-06-2011,East,Technology,617.97,160.6722
CA-2011-130624,21-06-2011,East,Office Supplies,59.7,26.865
CA-2014-132339,20-08-2014,East,Office Supplies,387.99,182.3553
CA-2011-153983,29-11-2011,West,Technology,575.92,71.99
CA-2011-153983,29-11-2011,West,Office Supplies,30.4,15.2
CA-2014-112900,10-04-2014,Central,Office Supplies,478.24,219.9904
CA-2011-160157,20-12-2011,East,Furniture,190.848,-21.4704
CA-2011-139633,17-12-2011,East,Office Supplies,5.484,-4.0216
CA-2012-163090,17-11-2012,Central,Office Supplies,40.92,3.069
CA-2011-117016,04-03-2011,South,Office Supplies,15.552,2.3328
CA-2014-159464,19-05-2014,South,Office Supplies,17.24,4.4824
CA-2014-159464,19-05-2014,South,Furniture,302.94,75.735
CA-2014-159464,19-05-2014,South,Technology,34.75,15.6375
CA-2014-159464,19-05-2014,South,Office Supplies,113.94,54.6912
CA-2014-159464,19-05-2014,South,Technology,55.98,15.6744
US-2014-103226,23-09-2014,West,Office Supplies,27.18,12.231
CA-2014-119452,22-03-2014,Central,Furniture,1805.88,523.7052
CA-2014-147725,15-09-2014,East,Office Supplies,70.95,18.447
CA-2013-168893,04-11-2013,South,Office Supplies,20,9.6
CA-2013-168893,04-11-2013,South,Office Supplies,7.98,2.0748
CA-2013-168893,04-11-2013,South,Furniture,24.1,9.158
CA-2013-168893,04-11-2013,South,Office Supplies,8.75,2.625
CA-2013-168893,04-11-2013,South,Furniture,842.94,160.1586
CA-2013-163398,04-05-2013,Central,Office Supplies,2.182,-3.6003
CA-2013-163398,04-05-2013,Central,Office Supplies,27.384,2.7384
CA-2013-163398,04-05-2013,Central,Office Supplies,26.406,-71.2962
CA-2013-162726,28-12-2013,Central,Office Supplies,10.368,3.6288
CA-2013-162726,28-12-2013,Central,Office Supplies,23.68,7.4
US-2013-111290,23-07-2013,Central,Technology,109.95,36.2835
US-2013-111290,23-07-2013,Central,Office Supplies,965.85,135.219
US-2013-111290,23-07-2013,Central,Office Supplies,29.2,10.512
US-2013-111290,23-07-2013,Central,Office Supplies,32.4,15.552
US-2011-147704,16-11-2011,Central,Office Supplies,78.35,36.8245
US-2011-147704,16-11-2011,Central,Office Supplies,31.68,14.256
US-2011-147704,16-11-2011,Central,Office Supplies,29.12,14.2688
US-2011-147704,16-11-2011,Central,Office Supplies,169.45,42.3625
CA-2012-121965,19-06-2012,West,Furniture,12.56,4.0192
CA-2012-121965,19-06-2012,West,Office Supplies,6.48,3.1104
CA-2012-121965,19-06-2012,West,Office Supplies,186.69,87.7443
CA-2013-147137,05-07-2013,West,Furniture,25.4,8.636
CA-2013-147137,05-07-2013,West,Office Supplies,43.96,20.6612
CA-2013-147137,05-07-2013,West,Furniture,1279.165,225.735
CA-2013-147137,05-07-2013,West,Office Supplies,27.92,0.5584
US-2012-146745,03-09-2012,West,Furniture,129.568,-12.9568
US-2012-146745,03-09-2012,West,Office Supplies,6.368,2.1492
CA-2014-115175,08-08-2014,West,Office Supplies,244.55,114.9385
CA-2014-105851,14-03-2014,West,Office Supplies,1332.496,-299.8116
US-2014-125717,29-09-2014,West,Furniture,32.776,3.2776
US-2014-125717,29-09-2014,West,Office Supplies,147.184,-29.4368
US-2014-125717,29-09-2014,West,Technology,54.384,1.3596
US-2014-125717,29-09-2014,West,Office Supplies,76.776,-58.8616
US-2014-125717,29-09-2014,West,Office Supplies,14.352,5.2026
US-2014-125717,29-09-2014,West,Office Supplies,209.792,26.224
CA-2012-163895,07-08-2012,West,Office Supplies,3.304,1.1151
CA-2014-168641,25-11-2014,East,Office Supplies,16.38,7.371
CA-2014-168641,25-11-2014,East,Office Supplies,167.96,78.9412
CA-2014-168641,25-11-2014,East,Furniture,321.568,-16.0784
CA-2014-168641,25-11-2014,East,Office Supplies,12.96,6.2208
CA-2014-156895,09-05-2014,East,Furniture,128.058,-23.7822
CA-2014-121300,30-09-2014,East,Furniture,63.686,-15.4666
CA-2014-121300,30-09-2014,East,Technology,239.976,65.9934
CA-2014-121300,30-09-2014,East,Furniture,344.22,-189.321
CA-2014-121300,30-09-2014,East,Office Supplies,15.552,5.4432
CA-2014-121300,30-09-2014,East,Furniture,21.248,7.4368
CA-2014-121300,30-09-2014,East,Office Supplies,8.448,2.64
CA-2014-130211,23-10-2014,Central,Office Supplies,333.09,23.3163
CA-2014-130211,23-10-2014,Central,Furniture,248.98,54.7756
CA-2011-147235,24-03-2011,East,Office Supplies,24.9,11.703
CA-2013-109365,04-11-2013,West,Office Supplies,15.26,5.0358
CA-2013-109365,04-11-2013,West,Office Supplies,43.32,14.2956
CA-2013-109365,04-11-2013,West,Office Supplies,43.584,15.7992
CA-2013-109365,04-11-2013,West,Office Supplies,116.28,56.9772
CA-2013-109365,04-11-2013,West,Office Supplies,9.296,3.0212
CA-2013-109365,04-11-2013,West,Office Supplies,19.44,9.3312
CA-2013-109365,04-11-2013,West,Office Supplies,314.55,150.984
CA-2012-162621,05-09-2012,Central,Office Supplies,16.27,-25.2185
CA-2012-162621,05-09-2012,Central,Office Supplies,69.12,-14.688
CA-2012-162621,05-09-2012,Central,Office Supplies,4.47,-7.8225
CA-2014-105921,15-08-2014,West,Furniture,418.296,5.2287
CA-2011-150798,01-12-2011,East,Technology,659.988,109.998
CA-2011-150798,01-12-2011,East,Furniture,8.128,1.4224
CA-2011-150798,01-12-2011,East,Office Supplies,36.288,12.7008
CA-2011-150798,01-12-2011,East,Furniture,909.72,-51.984
CA-2014-112753,19-06-2014,West,Furniture,917.9235,75.5937
CA-2014-112753,19-06-2014,West,Office Supplies,38.88,19.0512
CA-2014-155075,03-12-2014,East,Office Supplies,631.176,-462.8624
CA-2011-103401,21-11-2011,West,Office Supplies,12.96,6.2208
CA-2013-124814,11-04-2013,West,Office Supplies,12.96,6.2208
CA-2013-124814,11-04-2013,West,Office Supplies,23.2,8.12
CA-2011-116757,30-06-2011,Central,Office Supplies,25.92,9.072
CA-2011-116757,30-06-2011,Central,Office Supplies,21.312,7.1928
US-2011-138247,24-12-2011,West,Technology,173.656,17.3656
US-2011-138247,24-12-2011,West,Office Supplies,361.96,101.3488
US-2011-138247,24-12-2011,West,Technology,62.85,13.1985
US-2011-138247,24-12-2011,West,Technology,818.376,51.1485
US-2011-138247,24-12-2011,West,Office Supplies,20.34,0.2034
US-2011-138247,24-12-2011,West,Furniture,23.99,5.5177
CA-2014-167003,24-05-2014,West,Furniture,171.288,-6.4233
CA-2013-119935,11-11-2013,Central,Furniture,37.3,17.158
CA-2013-119935,11-11-2013,Central,Office Supplies,81.96,39.3408
CA-2013-118969,03-10-2013,West,Office Supplies,54.792,-40.1808
CA-2013-145240,07-09-2013,Central,Office Supplies,10.784,0.8088
CA-2013-120873,28-10-2013,South,Furniture,290.98,75.6548
US-2014-111920,23-10-2014,Central,Office Supplies,36.44,12.0252
US-2013-128678,16-09-2013,West,Office Supplies,21.4,10.058
US-2013-128678,16-09-2013,West,Office Supplies,48.664,15.8158
CA-2013-101385,26-09-2013,West,Office Supplies,16.56,6.9552
CA-2014-107167,11-06-2014,South,Office Supplies,1347.52,84.22
CA-2011-109491,21-02-2011,Central,Technology,62.31,22.4316
CA-2011-109491,21-02-2011,Central,Furniture,20.32,6.9088
CA-2014-105445,21-02-2014,West,Office Supplies,9.432,3.0654
CA-2011-107454,02-11-2011,East,Office Supplies,34.86,16.0356
CA-2011-107454,02-11-2011,East,Furniture,89.34,24.1218
US-2014-105046,18-07-2014,East,Technology,269.98,67.495
US-2014-105046,18-07-2014,East,Office Supplies,99.9,47.952
US-2014-105046,18-07-2014,East,Furniture,39.08,14.4596
CA-2014-152856,09-09-2014,East,Technology,116.832,33.5892
CA-2013-134691,15-11-2013,Central,Office Supplies,2.296,-3.9032
CA-2013-118759,15-11-2013,East,Furniture,408.006,72.5344
CA-2013-118759,15-11-2013,East,Office Supplies,40.44,10.5144
CA-2011-140403,10-10-2011,West,Furniture,122.352,13.7646
CA-2011-140403,10-10-2011,West,Office Supplies,15.28,7.4872
CA-2012-163104,19-03-2012,West,Office Supplies,11.96,5.8604
CA-2014-138464,09-07-2014,West,Furniture,15.84,4.9104
CA-2014-138464,09-07-2014,West,Office Supplies,86.376,30.2316
CA-2014-138464,09-07-2014,West,Office Supplies,18.24,6.2016
CA-2014-138464,09-07-2014,West,Office Supplies,13.12,4.3296
CA-2012-104129,27-02-2012,East,Technology,105.98,1.0598
CA-2012-104129,27-02-2012,East,Furniture,493.92,-28.224
US-2014-132206,17-06-2014,Central,Office Supplies,5.936,-8.904
CA-2014-113474,31-03-2014,Central,Office Supplies,325.86,149.8956
CA-2012-126557,12-07-2012,Central,Furniture,383.607,-5.4801
CA-2012-126557,12-07-2012,Central,Technology,148.48,16.704
CA-2012-126557,12-07-2012,Central,Technology,537.544,53.7544
CA-2012-126557,12-07-2012,Central,Office Supplies,1.928,-2.9884
CA-2012-126557,12-07-2012,Central,Office Supplies,6.912,0.6912
CA-2012-126557,12-07-2012,Central,Furniture,7.76,-2.134
CA-2012-126557,12-07-2012,Central,Technology,659.168,49.4376
US-2014-107636,01-05-2014,East,Office Supplies,5.76,2.8224
US-2011-165862,13-07-2011,West,Furniture,351.216,4.3902
US-2011-106334,27-12-2011,West,Furniture,230.28,23.028
US-2011-106334,27-12-2011,West,Office Supplies,12.84,5.778
CA-2013-101448,27-02-2013,Central,Office Supplies,56.82,28.41
CA-2012-130218,23-03-2012,South,Office Supplies,31.56,14.202
CA-2012-130218,23-03-2012,South,Office Supplies,27.92,0.5584
US-2014-117331,22-10-2014,West,Office Supplies,8.559,-6.5619
CA-2011-127383,31-12-2011,Central,Office Supplies,49.568,17.9684
CA-2011-110219,05-05-2011,Central,Furniture,127.869,-9.1335
CA-2012-118871,04-12-2012,West,Office Supplies,271.44,122.148
CA-2012-118871,04-12-2012,West,Technology,110.352,8.2764
CA-2012-118871,04-12-2012,West,Furniture,36.4,13.832
CA-2014-129490,27-09-2014,South,Furniture,419.136,-57.6312
CA-2011-101175,09-12-2011,West,Office Supplies,100.704,-1.2588
US-2014-149510,04-12-2014,South,Office Supplies,45.216,4.5216
US-2014-149510,04-12-2014,South,Office Supplies,28.782,-21.1068
US-2014-149510,04-12-2014,South,Office Supplies,24.448,8.8624
CA-2012-111990,08-11-2012,Central,Office Supplies,10.476,-17.2854
CA-2011-169460,19-04-2011,West,Furniture,76.14,26.649
US-2012-152128,25-05-2012,Central,Office Supplies,21.24,8.0712
US-2012-152128,25-05-2012,Central,Office Supplies,127.96,60.1412
CA-2014-126662,18-07-2014,West,Technology,479.984,89.997
CA-2013-139395,13-12-2013,Central,Technology,657.93,184.2204
CA-2013-139395,13-12-2013,Central,Furniture,33.48,8.7048
CA-2013-139395,13-12-2013,Central,Office Supplies,13.9,3.614
CA-2013-139395,13-12-2013,Central,Office Supplies,26.86,6.715
US-2011-121734,11-04-2011,West,Office Supplies,9.584,3.3544
CA-2012-110947,09-06-2012,South,Office Supplies,113.1,56.55
US-2011-150126,27-07-2011,East,Office Supplies,65.78,32.2322
CA-2012-164427,31-07-2012,South,Technology,239.7,105.468
CA-2013-120250,20-09-2013,East,Furniture,25.632,3.8448
CA-2013-121993,11-06-2013,East,Office Supplies,23.616,7.9704
US-2013-100405,27-08-2013,West,Office Supplies,8.26,3.7996
US-2014-163790,03-11-2014,West,Office Supplies,76.58,38.29
US-2014-163790,03-11-2014,West,Office Supplies,8.8,4.224
US-2014-163790,03-11-2014,West,Office Supplies,590.352,206.6232
US-2014-163790,03-11-2014,West,Office Supplies,5.58,0.1674
US-2014-163790,03-11-2014,West,Furniture,25.02,10.5084
US-2014-163790,03-11-2014,West,Office Supplies,452.55,22.6275
CA-2013-129868,27-12-2013,West,Office Supplies,17.76,4.9728
CA-2013-129868,27-12-2013,West,Technology,302.384,30.2384
CA-2013-129868,27-12-2013,West,Furniture,146.352,-5.4882
CA-2013-129868,27-12-2013,West,Office Supplies,7.9,2.054
CA-2013-129868,27-12-2013,West,Furniture,902.712,33.8517
CA-2013-129868,27-12-2013,West,Office Supplies,53.97,15.1116
CA-2013-140564,06-12-2013,East,Office Supplies,33.92,13.2288
US-2014-169502,29-08-2014,Central,Office Supplies,21.81,5.8887
US-2014-169502,29-08-2014,Central,Office Supplies,91.6,26.564
CA-2012-146948,16-07-2012,East,Furniture,150.98,43.7842
CA-2012-146948,16-07-2012,East,Office Supplies,137.25,63.135
CA-2012-146948,16-07-2012,East,Office Supplies,11.52,5.4144
US-2012-113327,26-05-2012,South,Office Supplies,18.272,5.9384
US-2012-113327,26-05-2012,South,Office Supplies,153.728,53.8048
US-2012-113327,26-05-2012,South,Office Supplies,12.224,4.4312
US-2012-113327,26-05-2012,South,Technology,167.944,50.3832
CA-2012-135020,28-05-2012,East,Technology,45.99,13.3371
CA-2012-135020,28-05-2012,East,Office Supplies,535.41,160.623
CA-2012-135020,28-05-2012,East,Office Supplies,6.096,2.0574
CA-2012-135020,28-05-2012,East,Office Supplies,45.36,21.7728
US-2014-141852,10-11-2014,West,Furniture,47.12,20.7328
CA-2013-109407,24-01-2013,South,Office Supplies,31.36,15.68
US-2014-165953,01-01-2014,South,Office Supplies,47.616,3.5712
US-2014-165953,01-01-2014,South,Office Supplies,23.48,8.218
CA-2013-144540,06-09-2013,Central,Office Supplies,62.79,-166.3935
CA-2013-144540,06-09-2013,Central,Office Supplies,28.44,4.266
CA-2012-159863,04-09-2012,Central,Technology,134.376,6.7188
CA-2012-117800,21-09-2012,East,Technology,589.9,147.475
CA-2012-117800,21-09-2012,East,Furniture,542.94,141.1644
CA-2014-145219,25-12-2014,West,Technology,2879.952,1007.9832
CA-2014-145219,25-12-2014,West,Office Supplies,90.48,33.93
CA-2012-161214,05-10-2012,East,Office Supplies,77.55,21.714
CA-2014-147228,10-09-2014,South,Office Supplies,8.832,-1.9872
CA-2014-147228,10-09-2014,South,Office Supplies,177.536,62.1376
CA-2014-147228,10-09-2014,South,Office Supplies,258.48,-3.231
CA-2014-147228,10-09-2014,South,Furniture,14.136,4.2408
CA-2013-101336,14-11-2013,East,Office Supplies,77.55,20.163
CA-2013-101336,14-11-2013,East,Office Supplies,24.88,6.9664
CA-2013-101336,14-11-2013,East,Office Supplies,140.75,39.41
CA-2013-101336,14-11-2013,East,Office Supplies,36.63,9.8901
US-2012-126235,15-10-2012,Central,Furniture,17.14,6.1704
CA-2014-168396,04-08-2014,West,Office Supplies,51.75,24.84
CA-2014-168396,04-08-2014,West,Furniture,123.96,11.1564
CA-2012-130456,21-08-2012,West,Furniture,586.398,34.494
CA-2012-130456,21-08-2012,West,Office Supplies,80.98,3.2392
CA-2014-116288,13-03-2014,West,Office Supplies,242.94,9.7176
CA-2014-168228,28-04-2014,West,Office Supplies,123.92,33.4584
CA-2014-168228,28-04-2014,West,Office Supplies,12.39,5.6994
CA-2014-168228,28-04-2014,West,Office Supplies,47.3,12.298
CA-2013-102162,12-09-2013,South,Technology,1599.92,751.9624
CA-2013-102162,12-09-2013,South,Office Supplies,11.09,5.4341
CA-2014-130141,23-10-2014,West,Office Supplies,3.168,-2.5344
CA-2014-130141,23-10-2014,West,Furniture,579.136,-28.9568
CA-2012-147501,02-08-2012,West,Office Supplies,6.368,2.1492
CA-2012-147501,02-08-2012,West,Technology,558.4,41.88
CA-2013-143910,13-08-2013,East,Furniture,145.764,-8.098
CA-2011-146885,30-05-2011,South,Office Supplies,13.62,6.129
CA-2013-139556,27-04-2013,East,Furniture,434.646,62.7822
CA-2014-129357,15-05-2014,West,Office Supplies,440.19,206.8893
CA-2014-129357,15-05-2014,West,Office Supplies,64.4,1.932
CA-2014-150987,09-04-2014,West,Office Supplies,244.55,114.9385
CA-2014-150987,09-04-2014,West,Office Supplies,195.76,97.88
CA-2014-132647,18-02-2014,East,Office Supplies,11.76,5.7624
CA-2014-132647,18-02-2014,East,Office Supplies,166.45,39.948
CA-2014-159107,25-06-2014,West,Office Supplies,2.88,1.3536
CA-2011-160738,05-05-2011,Central,Office Supplies,45.248,3.9592
CA-2012-112130,03-05-2012,East,Office Supplies,59.904,14.2272
CA-2012-112130,03-05-2012,East,Office Supplies,23.696,6.5164
CA-2012-112130,03-05-2012,East,Office Supplies,7.968,2.8884
CA-2012-112130,03-05-2012,East,Office Supplies,18.2,2.0475
CA-2012-112130,03-05-2012,East,Technology,27.552,-0.3444
CA-2012-112130,03-05-2012,East,Furniture,844.116,-36.1764
CA-2012-112130,03-05-2012,East,Office Supplies,76.752,-9.594
CA-2013-111409,19-09-2013,South,Office Supplies,3,1.05
CA-2013-116232,23-09-2013,South,Office Supplies,7.506,-6.0048
CA-2013-116232,23-09-2013,South,Office Supplies,16.56,5.796
CA-2013-116547,10-01-2013,West,Furniture,79.92,34.3656
CA-2013-116547,10-01-2013,West,Technology,69.98,13.2962
US-2014-133200,07-05-2014,Central,Office Supplies,11.06,-18.802
US-2014-133200,07-05-2014,Central,Furniture,623.4648,-119.1918
US-2014-133200,07-05-2014,Central,Office Supplies,772.68,-57.951
CA-2013-133550,01-08-2013,Central,Office Supplies,283.14,72.358
CA-2013-133550,01-08-2013,Central,Technology,635.96,165.3496
CA-2013-133550,01-08-2013,Central,Technology,118.99,33.3172
CA-2013-133550,01-08-2013,Central,Furniture,272.94,30.0234
CA-2014-139416,28-03-2014,East,Furniture,15.008,1.5008
CA-2011-114510,14-03-2011,West,Office Supplies,33.088,11.1672
CA-2011-114510,14-03-2011,West,Office Supplies,80.98,3.2392
CA-2011-114510,14-03-2011,West,Technology,82.8,6.624
CA-2011-114510,14-03-2011,West,Office Supplies,21.36,5.7672
CA-2011-114510,14-03-2011,West,Office Supplies,62.048,20.1656
CA-2013-169215,15-07-2013,East,Office Supplies,29.61,13.3245
CA-2013-127698,02-12-2013,South,Technology,863.928,86.3928
CA-2013-159912,30-08-2013,East,Furniture,241.92,-56.448
CA-2013-159912,30-08-2013,East,Furniture,163.88,-81.94
CA-2013-159912,30-08-2013,East,Office Supplies,3.486,-2.7888
CA-2013-159912,30-08-2013,East,Office Supplies,10.584,-2.3814
CA-2013-101987,25-06-2013,Central,Technology,440.91,123.4548
US-2014-154851,31-03-2014,East,Office Supplies,5.715,-4.7625
CA-2011-138681,20-12-2011,West,Furniture,51.968,10.3936
CA-2011-138681,20-12-2011,West,Technology,71.976,21.5928
CA-2011-138681,20-12-2011,West,Furniture,242.352,-42.4116
CA-2011-138681,20-12-2011,West,Office Supplies,221.92,77.672
CA-2011-138681,20-12-2011,West,Office Supplies,8.448,2.64
US-2012-138121,17-12-2012,Central,Office Supplies,29.52,14.4648
US-2012-138121,17-12-2012,Central,Furniture,302.94,48.4704
US-2012-138121,17-12-2012,Central,Furniture,142.36,38.4372
US-2012-138121,17-12-2012,Central,Furniture,546.66,136.665
US-2012-138121,17-12-2012,Central,Furniture,212.13,14.8491
CA-2014-140298,12-05-2014,Central,Office Supplies,5.248,0.5904
CA-2014-140298,12-05-2014,Central,Office Supplies,74.416,-14.8832
CA-2014-140298,12-05-2014,Central,Office Supplies,6.848,2.14
CA-2014-140298,12-05-2014,Central,Furniture,7.996,-6.9965
CA-2013-166240,25-06-2013,Central,Office Supplies,8.712,-19.602
CA-2013-158435,18-05-2013,East,Office Supplies,65.17,18.8993
CA-2013-158435,18-05-2013,East,Office Supplies,14.62,6.8714
CA-2013-158435,18-05-2013,East,Furniture,173.24,17.324
CA-2014-138149,30-06-2014,West,Office Supplies,895.92,302.373
CA-2014-138149,30-06-2014,West,Office Supplies,130.71,39.213
CA-2014-138149,30-06-2014,West,Office Supplies,11.68,3.0368
CA-2014-138149,30-06-2014,West,Technology,62.31,22.4316
CA-2011-112403,31-03-2011,East,Office Supplies,0.852,-0.5964
CA-2011-108273,16-12-2011,Central,Office Supplies,36.288,12.7008
CA-2011-108273,16-12-2011,Central,Furniture,56.568,-74.9526
CA-2014-121643,19-05-2014,West,Technology,344.704,38.7792
US-2012-122910,12-05-2012,West,Technology,201.584,20.1584
CA-2014-143126,04-12-2014,West,Furniture,521.96,88.7332
CA-2012-129042,12-12-2012,East,Office Supplies,8.22,2.2194
CA-2012-109736,10-10-2012,West,Office Supplies,45.36,21.7728
CA-2012-142601,18-04-2012,West,Office Supplies,947.17,9.4717
CA-2012-142601,18-04-2012,West,Office Supplies,61.96,27.882
CA-2011-106229,07-06-2011,Central,Furniture,268.935,-209.7693
US-2014-135230,02-09-2014,West,Office Supplies,7.58,2.9562
CA-2013-159653,23-05-2013,South,Office Supplies,14.73,7.2177
CA-2013-131968,12-11-2013,South,Office Supplies,9.888,-6.9216
CA-2013-131968,12-11-2013,South,Office Supplies,671.544,50.3658
CA-2011-119151,25-11-2011,East,Office Supplies,1117.92,55.896
CA-2011-119151,25-11-2011,East,Furniture,275.952,-37.9434
CA-2011-123323,07-11-2011,West,Office Supplies,123.144,46.179
CA-2013-124681,19-07-2013,Central,Technology,15.576,3.3099
